"id"	"movie_name"	"box_office"	"movie_url"	"details_box_office"	"genres"	"publication_territory"	"movie_poster"	"movie_chinese_name"
1	Harry Potter and the Sorcerer's Stone	$974,755,371	/releasegroup/gr2296795653/?ref_=bo_ydw_table_1	"[{""Gross"":""$317,575,550"",""Market"":""Domestic"",""Release Date"":""Nov 16, 2001""},{""Gross"":""$5,597,385"",""Market"":""Austria"",""Release Date"":""Nov 23, 2001""},{""Gross"":""$300,078"",""Market"":""Bulgaria"",""Release Date"":""Feb 15, 2002""},{""Gross"":""$30,142"",""Market"":""Czech Republic"",""Release Date"":""Feb 14, 2002""},{""Gross"":""$3,070,350"",""Market"":""Finland"",""Release Date"":""Nov 23, 2001""},{""Gross"":""$48,137,835"",""Market"":""France"",""Release Date"":""Dec 5, 2001""},{""Gross"":""$67,802,864"",""Market"":""Germany"",""Release Date"":""Nov 22, 2001""},{""Gross"":""$1,235,948"",""Market"":""Hungary"",""Release Date"":""Dec 13, 2001""},{""Gross"":""$26,967,442"",""Market"":""Italy"",""Release Date"":""Dec 6, 2001""},{""Gross"":""$13,391,178"",""Market"":""Netherlands"",""Release Date"":""Nov 22, 2001""},{""Gross"":""$6,810,296"",""Market"":""Norway"",""Release Date"":""Nov 23, 2001""},{""Gross"":""$1,403,271"",""Market"":""South Africa"",""Release Date"":""Nov 23, 2001""},{""Gross"":""$24,403,961"",""Market"":""Spain"",""Release Date"":""Nov 30, 2001""},{""Gross"":""$172,636"",""Market"":""Türkiye""},{""Gross"":""$84,662,572"",""Market"":""United Kingdom"",""Release Date"":""Nov 16, 2001""},{""Gross"":""$9,701,073"",""Market"":""Brazil"",""Release Date"":""Nov 23, 2001""},{""Gross"":""$367,333"",""Market"":""Ecuador"",""Release Date"":""Dec 7, 2001""},{""Gross"":""$16,955,650"",""Market"":""Mexico"",""Release Date"":""Nov 30, 2001""},{""Gross"":""$21,404,392"",""Market"":""Australia""},{""Gross"":""$5,014,325"",""Market"":""Hong Kong"",""Release Date"":""Dec 20, 2001""},{""Gross"":""$152,993,493"",""Market"":""Japan"",""Release Date"":""Dec 1, 2001""},{""Gross"":""$3,165,322"",""Market"":""New Zealand"",""Release Date"":""Nov 30, 2001""},{""Gross"":""$4,734,322"",""Market"":""Taiwan"",""Release Date"":""Nov 16, 2001""}]"	"[""Adventure"",""Family"",""Fantasy""]"	美国	https://m.media-amazon.com/images/M/MV5BNmQ0ODBhMjUtNDRhOC00MGQzLTk5MTAtZDliODg5NmU5MjZhXkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_SY278_CR2,0,184,278_.jpg	哈利·波特与魔法石 Harry Potter and the Sorcerer's Stone‎ (2001)
2	The Lord of the Rings: The Fellowship of the Ring	$868,385,360	/releasegroup/gr892686853/?ref_=bo_ydw_table_2	"[{""Gross"":""$313,364,114"",""Market"":""Domestic"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$6,845,000"",""Market"":""Austria"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$627,372"",""Market"":""Baltic States"",""Release Date"":""Jan 11, 2002""},{""Gross"":""$6,094,454"",""Market"":""Belgium"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$347,112"",""Market"":""Bulgaria"",""Release Date"":""Mar 22, 2002""},{""Gross"":""$769,116"",""Market"":""Croatia"",""Release Date"":""Jan 17, 2002""},{""Gross"":""$3,931,932"",""Market"":""Czech Republic"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$11,485,996"",""Market"":""Denmark"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$342,841"",""Market"":""Estonia"",""Release Date"":""Jan 11, 2002""},{""Gross"":""$5,119,369"",""Market"":""Finland"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$35,119,115"",""Market"":""France"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$78,561,249"",""Market"":""Germany"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$5,774,640"",""Market"":""Greece"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$2,025,331"",""Market"":""Hungary"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$659,728"",""Market"":""Iceland"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$2,715,451"",""Market"":""Israel"",""Release Date"":""Dec 20, 2001""},{""Gross"":""$24,444,637"",""Market"":""Italy"",""Release Date"":""Jan 18, 2002""},{""Gross"":""$136,514"",""Market"":""Latvia"",""Release Date"":""Jan 11, 2002""},{""Gross"":""$148,017"",""Market"":""Lithuania"",""Release Date"":""Jan 11, 2002""},{""Gross"":""$1,025,314"",""Market"":""Middle East/UAE"",""Release Date"":""Jan 17, 2002""},{""Gross"":""$12,812,050"",""Market"":""Netherlands"",""Release Date"":""Dec 20, 2001""},{""Gross"":""$8,161,464"",""Market"":""Norway"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$8,844,029"",""Market"":""Poland"",""Release Date"":""Feb 15, 2002""},{""Gross"":""$2,935,879"",""Market"":""Portugal"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$186,305"",""Market"":""Romania"",""Release Date"":""Feb 8, 2002""},{""Gross"":""$7,179,111"",""Market"":""Russia"",""Release Date"":""Feb 7, 2002""},{""Gross"":""$666,518"",""Market"":""Serbia and Montenegro"",""Release Date"":""Jan 18, 2002""},{""Gross"":""$374,645"",""Market"":""Slovakia"",""Release Date"":""Jan 24, 2002""},{""Gross"":""$483,175"",""Market"":""Slovenia"",""Release Date"":""Jan 17, 2002""},{""Gross"":""$1,874,426"",""Market"":""South Africa"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$27,921,959"",""Market"":""Spain"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$15,782,664"",""Market"":""Sweden"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$8,339,749"",""Market"":""Switzerland"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$256,221"",""Market"":""Türkiye""},{""Gross"":""$90,228,837"",""Market"":""United Kingdom"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$3,658,920"",""Market"":""Argentina"",""Release Date"":""Jan 4, 2002""},{""Gross"":""$300,227"",""Market"":""Bolivia"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$10,381,603"",""Market"":""Brazil"",""Release Date"":""Jan 1, 2002""},{""Gross"":""$1,442,161"",""Market"":""Central America+"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$2,611,007"",""Market"":""Chile"",""Release Date"":""Jan 3, 2002""},{""Gross"":""$2,991,832"",""Market"":""Colombia"",""Release Date"":""Dec 25, 2001""},{""Gross"":""$140,000"",""Market"":""Dominican Republic"",""Release Date"":""Mar 14, 2002""},{""Gross"":""$400,000"",""Market"":""Ecuador"",""Release Date"":""Feb 1, 2002""},{""Gross"":""$15,695,070"",""Market"":""Mexico"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$1,239,965"",""Market"":""Peru"",""Release Date"":""Jan 1, 2002""},{""Gross"":""$1,098,592"",""Market"":""Puerto Rico"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$2,290,061"",""Market"":""Venezuela"",""Release Date"":""Dec 19, 2001""},{""Gross"":""$138,629"",""Market"":""West Indies"",""Release Date"":""Jan 1, 2002""},{""Gross"":""$127,380"",""Market"":""Australia""},{""Gross"":""$3,163,477"",""Market"":""Hong Kong"",""Release Date"":""Jan 31, 2002""},{""Gross"":""$874,459"",""Market"":""India"",""Release Date"":""Mar 15, 2002""},{""Gross"":""$597,978"",""Market"":""Indonesia"",""Release Date"":""Feb 7, 2002""},{""Gross"":""$69,140,370"",""Market"":""Japan"",""Release Date"":""Mar 2, 2002""},{""Gross"":""$1,000,320"",""Market"":""Malaysia"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$9,638,739"",""Market"":""New Zealand"",""Release Date"":""Dec 20, 2001""},{""Gross"":""$1,403,464"",""Market"":""Philippines"",""Release Date"":""Jan 4, 2002""},{""Gross"":""$2,145,133"",""Market"":""Singapore"",""Release Date"":""Dec 20, 2001""},{""Gross"":""$20,617,686"",""Market"":""South Korea"",""Release Date"":""Jan 1, 2002""},{""Gross"":""$6,615,569"",""Market"":""Taiwan"",""Release Date"":""Jan 18, 2002""},{""Gross"":""$2,184,817"",""Market"":""Thailand"",""Release Date"":""Dec 28, 2001""},{""Gross"":""$0"",""Market"":""China"",""Release Date"":""Apr 11, 2002""}]"	"[""Action"",""Adventure"",""Drama"",""Fantasy""]"	新西兰	https://m.media-amazon.com/images/M/MV5BN2EyZjM3NzUtNWUzMi00MTgxLWI0NTctMzY4M2VlOTdjZWRiXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SY278_CR1,0,184,278_.jpg	指环王1：护戒使者 The Lord of the Rings: The Fellowship of the Ring‎ (2001)
3	Monsters, Inc.	$528,773,250	/releasegroup/gr589582853/?ref_=bo_ydw_table_3	"[{""Gross"":""$255,873,250"",""Market"":""Domestic"",""Release Date"":""Nov 2, 2001""},{""Gross"":""$2,458,505"",""Market"":""Austria"",""Release Date"":""Jan 31, 2002""},{""Gross"":""$86,736"",""Market"":""Bulgaria"",""Release Date"":""Mar 29, 2002""},{""Gross"":""$294,637"",""Market"":""Czech Republic"",""Release Date"":""Jan 31, 2002""},{""Gross"":""$276,968"",""Market"":""Finland"",""Release Date"":""Feb 15, 2002""},{""Gross"":""$17,783,870"",""Market"":""France"",""Release Date"":""Mar 20, 2002""},{""Gross"":""$15,022,030"",""Market"":""Germany"",""Release Date"":""Jan 31, 2002""},{""Gross"":""$458,347"",""Market"":""Hungary"",""Release Date"":""Feb 14, 2002""},{""Gross"":""$7,163,541"",""Market"":""Italy"",""Release Date"":""Mar 15, 2002""},{""Gross"":""$1,950,063"",""Market"":""Netherlands"",""Release Date"":""Feb 7, 2002""},{""Gross"":""$3,107,280"",""Market"":""Norway"",""Release Date"":""Feb 8, 2002""},{""Gross"":""$565,993"",""Market"":""South Africa"",""Release Date"":""Dec 7, 2001""},{""Gross"":""$14,161,175"",""Market"":""Spain"",""Release Date"":""Feb 8, 2002""},{""Gross"":""$53,335,579"",""Market"":""United Kingdom""},{""Gross"":""$5,759,610"",""Market"":""Brazil"",""Release Date"":""Dec 14, 2001""},{""Gross"":""$20,162,275"",""Market"":""Mexico"",""Release Date"":""Dec 14, 2001""},{""Gross"":""$12,989,361"",""Market"":""Australia"",""Release Date"":""Dec 26, 2001""},{""Gross"":""$74,437,612"",""Market"":""Japan"",""Release Date"":""Mar 2, 2002""},{""Gross"":""$1,011,785"",""Market"":""New Zealand"",""Release Date"":""Dec 13, 2001""},{""Gross"":""$1,358,525"",""Market"":""Taiwan"",""Release Date"":""Feb 1, 2002""}]"	"[""Adventure"",""Animation"",""Comedy"",""Family"",""Fantasy""]"	美国	https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SY278_CR2,0,184,278_.jpg	怪兽电力公司 Monsters, Inc.‎ (2001)
4	Shrek	$484,596,038	/releasegroup/gr3227800069/?ref_=bo_ydw_table_4	"[{""Gross"":""$267,851,831"",""Market"":""Domestic"",""Release Date"":""May 16, 2001""},{""Gross"":""$2,118,942"",""Market"":""Austria"",""Release Date"":""Jul 6, 2001""},{""Gross"":""$2,892,160"",""Market"":""Belgium"",""Release Date"":""Jul 4, 2001""},{""Gross"":""$19,961"",""Market"":""Bulgaria"",""Release Date"":""Nov 16, 2001""},{""Gross"":""$81,929"",""Market"":""Croatia"",""Release Date"":""Jun 21, 2001""},{""Gross"":""$146,159"",""Market"":""Czech Republic"",""Release Date"":""Jul 19, 2001""},{""Gross"":""$2,317,359"",""Market"":""Denmark"",""Release Date"":""Sep 7, 2001""},{""Gross"":""$992,266"",""Market"":""Finland"",""Release Date"":""Sep 7, 2001""},{""Gross"":""$21,109,691"",""Market"":""France"",""Release Date"":""Jul 4, 2001""},{""Gross"":""$17,028,144"",""Market"":""Germany"",""Release Date"":""Jul 5, 2001""},{""Gross"":""$748,437"",""Market"":""Greece"",""Release Date"":""Sep 7, 2001""},{""Gross"":""$923,149"",""Market"":""Hungary"",""Release Date"":""Jun 21, 2001""},{""Gross"":""$3,436,623"",""Market"":""Israel"",""Release Date"":""Jul 19, 2001""},{""Gross"":""$5,525,525"",""Market"":""Italy"",""Release Date"":""Jun 15, 2001""},{""Gross"":""$2,454,782"",""Market"":""Netherlands"",""Release Date"":""Jul 12, 2001""},{""Gross"":""$1,770,335"",""Market"":""Norway"",""Release Date"":""Sep 21, 2001""},{""Gross"":""$4,920,386"",""Market"":""Poland"",""Release Date"":""Jul 13, 2001""},{""Gross"":""$1,251,572"",""Market"":""Portugal"",""Release Date"":""Jul 20, 2001""},{""Gross"":""$1,070,302"",""Market"":""Russia"",""Release Date"":""Nov 2, 2001""},{""Gross"":""$58,340"",""Market"":""Slovenia"",""Release Date"":""Jun 21, 2001""},{""Gross"":""$1,974,552"",""Market"":""South Africa"",""Release Date"":""Jun 22, 2001""},{""Gross"":""$11,327,553"",""Market"":""Spain"",""Release Date"":""Jul 13, 2001""},{""Gross"":""$2,630,288"",""Market"":""Sweden"",""Release Date"":""Sep 7, 2001""},{""Gross"":""$2,821,794"",""Market"":""Switzerland"",""Release Date"":""Jul 4, 2001""},{""Gross"":""$602,303"",""Market"":""Türkiye"",""Release Date"":""Jun 22, 2001""},{""Gross"":""$42,430,706"",""Market"":""United Kingdom"",""Release Date"":""Jun 29, 2001""},{""Gross"":""$3,499,185"",""Market"":""Argentina"",""Release Date"":""Jul 26, 2001""},{""Gross"":""$4,565,267"",""Market"":""Brazil"",""Release Date"":""Jun 22, 2001""},{""Gross"":""$1,180,000"",""Market"":""Central America+"",""Release Date"":""Jul 13, 2001""},{""Gross"":""$1,898,158"",""Market"":""Chile"",""Release Date"":""Jul 12, 2001""},{""Gross"":""$973,972"",""Market"":""Colombia"",""Release Date"":""Jul 6, 2001""},{""Gross"":""$14,580,514"",""Market"":""Mexico"",""Release Date"":""Jun 29, 2001""},{""Gross"":""$625,929"",""Market"":""Peru"",""Release Date"":""Jul 26, 2001""},{""Gross"":""$1,764,030"",""Market"":""Venezuela"",""Release Date"":""Jul 25, 2001""},{""Gross"":""$16,710,733"",""Market"":""Australia""},{""Gross"":""$2,265,381"",""Market"":""Hong Kong"",""Release Date"":""Jul 5, 2001""},{""Gross"":""$127,693"",""Market"":""Indonesia"",""Release Date"":""Jul 5, 2001""},{""Gross"":""$18,055,730"",""Market"":""Japan"",""Release Date"":""Dec 15, 2001""},{""Gross"":""$185,145"",""Market"":""Malaysia"",""Release Date"":""Jul 5, 2001""},{""Gross"":""$2,380,582"",""Market"":""New Zealand"",""Release Date"":""Jun 28, 2001""},{""Gross"":""$522,780"",""Market"":""Philippines"",""Release Date"":""Aug 22, 2001""},{""Gross"":""$1,060,275"",""Market"":""Singapore"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$10,455,458"",""Market"":""South Korea"",""Release Date"":""Jul 6, 2001""},{""Gross"":""$1,766,789"",""Market"":""Taiwan"",""Release Date"":""Jun 30, 2001""},{""Gross"":""$675,696"",""Market"":""Thailand"",""Release Date"":""Jun 22, 2001""},{""Gross"":""$849,069"",""Market"":""China"",""Release Date"":""Dec 31, 2001""}]"	"[""Adventure"",""Animation"",""Comedy"",""Family"",""Fantasy"",""Romance""]"	美国	https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY278_CR1,0,184,278_.jpg	怪物史瑞克 Shrek‎ (2001)
5	Ocean's Eleven	$450,717,150	/releasegroup/gr2971685381/?ref_=bo_ydw_table_5	"[{""Gross"":""$183,417,150"",""Market"":""Domestic"",""Release Date"":""Dec 7, 2001""},{""Gross"":""$2,811,844"",""Market"":""Austria"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$141,551"",""Market"":""Bulgaria"",""Release Date"":""Mar 1, 2002""},{""Gross"":""$371,177"",""Market"":""Czech Republic"",""Release Date"":""Mar 7, 2002""},{""Gross"":""$299,383"",""Market"":""Egypt"",""Release Date"":""Mar 20, 2002""},{""Gross"":""$1,650,224"",""Market"":""Finland"",""Release Date"":""Feb 8, 2002""},{""Gross"":""$24,187,088"",""Market"":""France"",""Release Date"":""Feb 6, 2002""},{""Gross"":""$24,075,928"",""Market"":""Germany"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$367,198"",""Market"":""Hungary"",""Release Date"":""Feb 21, 2002""},{""Gross"":""$15,751,112"",""Market"":""Italy"",""Release Date"":""Dec 21, 2001""},{""Gross"":""$7,767,857"",""Market"":""Netherlands"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$1,749,216"",""Market"":""Norway"",""Release Date"":""Feb 15, 2002""},{""Gross"":""$1,473,430"",""Market"":""South Africa"",""Release Date"":""Feb 1, 2002""},{""Gross"":""$11,990,830"",""Market"":""Spain"",""Release Date"":""Jan 18, 2002""},{""Gross"":""$35,757,096"",""Market"":""United Kingdom"",""Release Date"":""Feb 15, 2002""},{""Gross"":""$6,115,943"",""Market"":""Brazil"",""Release Date"":""Feb 22, 2002""},{""Gross"":""$10,011,623"",""Market"":""Mexico"",""Release Date"":""Feb 1, 2002""},{""Gross"":""$11,289,006"",""Market"":""Australia"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$51,987,627"",""Market"":""Japan"",""Release Date"":""Feb 2, 2002""},{""Gross"":""$1,444,795"",""Market"":""New Zealand"",""Release Date"":""Jan 10, 2002""},{""Gross"":""$6,410,386"",""Market"":""South Korea"",""Release Date"":""Mar 1, 2002""},{""Gross"":""$1,899,052"",""Market"":""Taiwan""}]"	"[""Crime"",""Thriller""]"	美国	https://m.media-amazon.com/images/M/MV5BYzVmYzVkMmUtOGRhMi00MTNmLThlMmUtZTljYjlkMjNkMjJkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY278_CR2,0,184,278_.jpg	十一罗汉 Ocean's Eleven‎ (2001)
6	Pearl Harbor	$449,220,945	/releasegroup/gr2728940037/?ref_=bo_ydw_table_6	"[{""Gross"":""$198,542,554"",""Market"":""Domestic"",""Release Date"":""May 25, 2001""},{""Gross"":""$3,240,873"",""Market"":""Austria"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$104,698"",""Market"":""Bulgaria"",""Release Date"":""Sep 14, 2001""},{""Gross"":""$921,509"",""Market"":""Czech Republic"",""Release Date"":""Sep 6, 2001""},{""Gross"":""$2,440,146"",""Market"":""Denmark"",""Release Date"":""Jun 29, 2001""},{""Gross"":""$28,113,392"",""Market"":""Germany"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$537,630"",""Market"":""Netherlands"",""Release Date"":""Jun 28, 2001""},{""Gross"":""$18,156,652"",""Market"":""United Kingdom""},{""Gross"":""$10,034,063"",""Market"":""Australia"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$1,073,799"",""Market"":""Taiwan""}]"	"[""Action"",""Drama"",""Romance"",""War""]"	美国	https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_SY278_CR2,0,184,278_.jpg	珍珠港 Pearl Harbor‎ (2001)
7	The Mummy Returns	$433,013,274	/releasegroup/gr4044575237/?ref_=bo_ydw_table_7	"[{""Gross"":""$202,019,785"",""Market"":""Domestic"",""Release Date"":""May 4, 2001""},{""Gross"":""$2,185,343"",""Market"":""Austria"",""Release Date"":""May 18, 2001""},{""Gross"":""$2,469,457"",""Market"":""Belgium"",""Release Date"":""May 23, 2001""},{""Gross"":""$230,513"",""Market"":""Bulgaria"",""Release Date"":""Aug 3, 2001""},{""Gross"":""$154,130"",""Market"":""Croatia"",""Release Date"":""May 17, 2001""},{""Gross"":""$135,371"",""Market"":""Cyprus"",""Release Date"":""May 25, 2001""},{""Gross"":""$581,957"",""Market"":""Czech Republic"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$1,196,589"",""Market"":""Czech Republic/Slovakia"",""Release Date"":""Jun 7, 2001""},{""Gross"":""$1,200,233"",""Market"":""Denmark"",""Release Date"":""May 18, 2001""},{""Gross"":""$622,166"",""Market"":""Egypt"",""Release Date"":""Jun 6, 2001""},{""Gross"":""$993,035"",""Market"":""Finland"",""Release Date"":""May 18, 2001""},{""Gross"":""$11,132,607"",""Market"":""France"",""Release Date"":""May 23, 2001""},{""Gross"":""$21,335,405"",""Market"":""Germany"",""Release Date"":""May 17, 2001""},{""Gross"":""$1,438,048"",""Market"":""Greece"",""Release Date"":""May 25, 2001""},{""Gross"":""$1,281,629"",""Market"":""Hungary"",""Release Date"":""May 17, 2001""},{""Gross"":""$228,997"",""Market"":""Iceland"",""Release Date"":""May 18, 2001""},{""Gross"":""$1,374,161"",""Market"":""Israel"",""Release Date"":""May 17, 2001""},{""Gross"":""$7,720,589"",""Market"":""Italy"",""Release Date"":""May 11, 2001""},{""Gross"":""$76,390"",""Market"":""Kenya"",""Release Date"":""Jun 29, 2001""},{""Gross"":""$208,886"",""Market"":""Lebanon"",""Release Date"":""Jul 19, 2001""},{""Gross"":""$1,347,411"",""Market"":""Middle East/UAE"",""Release Date"":""May 23, 2001""},{""Gross"":""$2,664,176"",""Market"":""Netherlands"",""Release Date"":""May 17, 2001""},{""Gross"":""$1,165,245"",""Market"":""Norway"",""Release Date"":""May 18, 2001""},{""Gross"":""$1,431,741"",""Market"":""Poland"",""Release Date"":""Jun 22, 2001""},{""Gross"":""$1,362,559"",""Market"":""Portugal"",""Release Date"":""May 18, 2001""},{""Gross"":""$209,336"",""Market"":""Romania"",""Release Date"":""Aug 24, 2001""},{""Gross"":""$185,348"",""Market"":""Slovenia"",""Release Date"":""May 17, 2001""},{""Gross"":""$1,315,329"",""Market"":""South Africa"",""Release Date"":""Jun 15, 2001""},{""Gross"":""$11,576,048"",""Market"":""Spain"",""Release Date"":""May 18, 2001""},{""Gross"":""$1,666,688"",""Market"":""Sweden"",""Release Date"":""May 18, 2001""},{""Gross"":""$2,070,849"",""Market"":""Switzerland"",""Release Date"":""May 16, 2001""},{""Gross"":""$1,611,536"",""Market"":""Türkiye"",""Release Date"":""May 18, 2001""},{""Gross"":""$29,162,213"",""Market"":""United Kingdom"",""Release Date"":""May 18, 2001""},{""Gross"":""$3,425,760"",""Market"":""Argentina"",""Release Date"":""May 17, 2001""},{""Gross"":""$5,759,477"",""Market"":""Brazil"",""Release Date"":""May 18, 2001""},{""Gross"":""$2,626,277"",""Market"":""Central America+"",""Release Date"":""Jun 1, 2001""},{""Gross"":""$1,806,385"",""Market"":""Chile"",""Release Date"":""May 24, 2001""},{""Gross"":""$1,518,780"",""Market"":""Colombia"",""Release Date"":""May 25, 2001""},{""Gross"":""$12,142,130"",""Market"":""Mexico"",""Release Date"":""May 25, 2001""},{""Gross"":""$920,525"",""Market"":""Peru"",""Release Date"":""May 24, 2001""},{""Gross"":""$2,195,327"",""Market"":""Venezuela"",""Release Date"":""May 30, 2001""},{""Gross"":""$9,341,940"",""Market"":""Australia"",""Release Date"":""May 10, 2001""},{""Gross"":""$5,231,724"",""Market"":""Hong Kong"",""Release Date"":""Jun 14, 2001""},{""Gross"":""$5,846,366"",""Market"":""India"",""Release Date"":""Jul 6, 2001""},{""Gross"":""$714,262"",""Market"":""Indonesia"",""Release Date"":""Jun 6, 2001""},{""Gross"":""$30,174,149"",""Market"":""Japan"",""Release Date"":""Jun 9, 2001""},{""Gross"":""$1,216,184"",""Market"":""Malaysia"",""Release Date"":""May 17, 2001""},{""Gross"":""$2,561,565"",""Market"":""Philippines"",""Release Date"":""May 23, 2001""},{""Gross"":""$2,986,243"",""Market"":""Russia/CIS/Ukraine"",""Release Date"":""May 18, 2001""},{""Gross"":""$2,102,313"",""Market"":""Singapore"",""Release Date"":""May 24, 2001""},{""Gross"":""$12,102,404"",""Market"":""South Korea"",""Release Date"":""Jun 19, 2001""},{""Gross"":""$27,436"",""Market"":""Sri Lanka"",""Release Date"":""Oct 19, 2001""},{""Gross"":""$2,615,644"",""Market"":""Thailand"",""Release Date"":""Jun 8, 2001""},{""Gross"":""$3,477,429"",""Market"":""China"",""Release Date"":""Oct 11, 2001""}]"	"[""Action"",""Adventure"",""Fantasy"",""Thriller""]"	美国	https://m.media-amazon.com/images/M/MV5BY2U1NmZmYTUtZWVjNC00Zjk5LWI0YjAtOTc2NWVkMzE3ODYzXkEyXkFqcGdeQXVyOTYyMTY2NzQ@._V1_SY278_CR1,0,184,278_.jpg	木乃伊归来 The Mummy Returns‎ (2001)
8	Jurassic Park III	$368,780,809	/releasegroup/gr1745375749/?ref_=bo_ydw_table_8	"[{""Gross"":""$181,171,875"",""Market"":""Domestic"",""Release Date"":""Jul 18, 2001""},{""Gross"":""$1,327,799"",""Market"":""Austria"",""Release Date"":""Aug 3, 2001""},{""Gross"":""$75,496"",""Market"":""Bulgaria"",""Release Date"":""Oct 12, 2001""},{""Gross"":""$310,132"",""Market"":""Czech Republic"",""Release Date"":""Sep 27, 2001""},{""Gross"":""$747,228"",""Market"":""Denmark"",""Release Date"":""Aug 10, 2001""},{""Gross"":""$10,534,113"",""Market"":""France"",""Release Date"":""Aug 8, 2001""},{""Gross"":""$17,648,925"",""Market"":""Germany"",""Release Date"":""Aug 2, 2001""},{""Gross"":""$2,369,767"",""Market"":""Netherlands"",""Release Date"":""Jul 5, 2001""},{""Gross"":""$7,783,212"",""Market"":""Spain"",""Release Date"":""Jul 27, 2001""},{""Gross"":""$26,485,776"",""Market"":""United Kingdom"",""Release Date"":""Jul 20, 2001""},{""Gross"":""$12,662,384"",""Market"":""Mexico"",""Release Date"":""Jul 20, 2001""},{""Gross"":""$5,472,737"",""Market"":""Australia"",""Release Date"":""Aug 30, 2001""},{""Gross"":""$41,288,913"",""Market"":""Japan"",""Release Date"":""Aug 11, 2001""},{""Gross"":""$868,180"",""Market"":""Taiwan""}]"	"[""Action"",""Adventure"",""Sci-Fi"",""Thriller""]"	美国	https://m.media-amazon.com/images/M/MV5BZDMyZGJjOGItYjJkZC00MDVlLWE0Y2YtZGIwMDExYWE3MGQ3XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SY278_CR2,0,184,278_.jpg	侏罗纪公园3 Jurassic Park III‎ (2001)
