"id"	"movie_name"	"box_office"	"movie_url"	"details_box_office"	"genres"
1	Frozen	$1,280,802,282	/releasegroup/gr1177113093/?ref_=bo_ydw_table_1	"[{""Gross"":""$400,738,009"",""Market"":""Domestic"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$5,289,644"",""Market"":""Austria"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$7,925,750"",""Market"":""Belgium"",""Release Date"":""Dec 4, 2013""},{""Gross"":""$1,404,187"",""Market"":""Bulgaria"",""Release Date"":""Nov 29, 2013""},{""Gross"":""$502,739"",""Market"":""Croatia"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$1,558,657"",""Market"":""Czech Republic"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$7,765,713"",""Market"":""Denmark"",""Release Date"":""Dec 25, 2013""},{""Gross"":""$91,624"",""Market"":""East Africa"",""Release Date"":""Dec 6, 2013""},{""Gross"":""$704,264"",""Market"":""Egypt"",""Release Date"":""Dec 18, 2013""},{""Gross"":""$2,513,372"",""Market"":""Finland"",""Release Date"":""Dec 20, 2013""},{""Gross"":""$46,942,953"",""Market"":""France"",""Release Date"":""Dec 4, 2013""},{""Gross"":""$48,286,887"",""Market"":""Germany"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$2,178,786"",""Market"":""Greece"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$2,049,003"",""Market"":""Hungary"",""Release Date"":""Dec 5, 2013""},{""Gross"":""$351,299"",""Market"":""Iceland"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$2,337,875"",""Market"":""Israel"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$26,421,884"",""Market"":""Italy"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$606,538"",""Market"":""Lebanon"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$576,724"",""Market"":""Lithuania"",""Release Date"":""Jan 3, 2014""},{""Gross"":""$10,506,131"",""Market"":""Netherlands"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$167,333"",""Market"":""Nigeria"",""Release Date"":""Dec 6, 2013""},{""Gross"":""$7,526,458"",""Market"":""Norway"",""Release Date"":""Dec 25, 2013""},{""Gross"":""$7,350,813"",""Market"":""Poland"",""Release Date"":""Nov 29, 2013""},{""Gross"":""$3,008,947"",""Market"":""Portugal"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$425,123"",""Market"":""Serbia and Montenegro"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$1,218,850"",""Market"":""Slovakia"",""Release Date"":""Dec 5, 2013""},{""Gross"":""$447,119"",""Market"":""Slovenia"",""Release Date"":""Dec 5, 2013""},{""Gross"":""$2,659,920"",""Market"":""South Africa"",""Release Date"":""Dec 20, 2013""},{""Gross"":""$22,492,845"",""Market"":""Spain"",""Release Date"":""Nov 29, 2013""},{""Gross"":""$9,736,009"",""Market"":""Sweden"",""Release Date"":""Jan 31, 2014""},{""Gross"":""$4,732,212"",""Market"":""Türkiye"",""Release Date"":""Jan 17, 2014""},{""Gross"":""$2,866,139"",""Market"":""Ukraine"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$3,141,631"",""Market"":""United Arab Emirates"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$57,919,566"",""Market"":""United Kingdom"",""Release Date"":""Dec 6, 2013""},{""Gross"":""$11,554,864"",""Market"":""Argentina"",""Release Date"":""Jan 2, 2014""},{""Gross"":""$809,530"",""Market"":""Bolivia"",""Release Date"":""Jan 9, 2014""},{""Gross"":""$21,741,637"",""Market"":""Brazil"",""Release Date"":""Jan 3, 2014""},{""Gross"":""$5,232,894"",""Market"":""Chile"",""Release Date"":""Jan 2, 2014""},{""Gross"":""$6,268,454"",""Market"":""Colombia"",""Release Date"":""Jan 3, 2014""},{""Gross"":""$2,479,144"",""Market"":""Ecuador"",""Release Date"":""Jan 1, 2014""},{""Gross"":""$25,732,202"",""Market"":""Mexico"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$3,410,542"",""Market"":""Peru"",""Release Date"":""Dec 25, 2013""},{""Gross"":""$675,917"",""Market"":""Uruguay"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$12,514,904"",""Market"":""Venezuela"",""Release Date"":""Dec 20, 2013""},{""Gross"":""$24,311,934"",""Market"":""Australia""},{""Gross"":""$2,579,735"",""Market"":""Hong Kong"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$610,925"",""Market"":""India"",""Release Date"":""Nov 29, 2013""},{""Gross"":""$249,036,646"",""Market"":""Japan"",""Release Date"":""Mar 14, 2014""},{""Gross"":""$3,618,668"",""Market"":""Malaysia"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$4,429,815"",""Market"":""New Zealand"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$2,690,603"",""Market"":""Philippines"",""Release Date"":""Nov 27, 2013""},{""Gross"":""$33,436,103"",""Market"":""Russia/CIS"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$3,841,382"",""Market"":""Singapore"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$65,508,608"",""Market"":""South Korea"",""Release Date"":""Jan 16, 2014""},{""Gross"":""$1,454,495"",""Market"":""Thailand"",""Release Date"":""Dec 5, 2013""},{""Gross"":""$48,240,000"",""Market"":""China"",""Release Date"":""Feb 5, 2014""}]"	"[""Adventure"",""Animation"",""Comedy"",""Family"",""Fantasy"",""Musical""]"
2	Iron Man 3	$1,214,811,252	/releasegroup/gr3316142597/?ref_=bo_ydw_table_2	"[{""Gross"":""$409,013,994"",""Market"":""Domestic"",""Release Date"":""May 3, 2013""},{""Gross"":""$3,524,852"",""Market"":""Austria"",""Release Date"":""May 1, 2013""},{""Gross"":""$3,511,575"",""Market"":""Belgium"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$651,777"",""Market"":""Bulgaria"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$368,750"",""Market"":""Croatia"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$1,895,271"",""Market"":""Czech Republic"",""Release Date"":""May 2, 2013""},{""Gross"":""$4,432,711"",""Market"":""Denmark"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$347,448"",""Market"":""East Africa"",""Release Date"":""May 1, 2013""},{""Gross"":""$799,411"",""Market"":""Egypt"",""Release Date"":""May 1, 2013""},{""Gross"":""$1,892,796"",""Market"":""Finland"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$38,962,258"",""Market"":""France"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$24,368,143"",""Market"":""Germany"",""Release Date"":""May 1, 2013""},{""Gross"":""$2,049,858"",""Market"":""Greece"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$2,023,575"",""Market"":""Hungary"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$379,577"",""Market"":""Iceland"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$2,152,217"",""Market"":""Israel"",""Release Date"":""May 2, 2013""},{""Gross"":""$20,910,968"",""Market"":""Italy"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$576,545"",""Market"":""Lebanon"",""Release Date"":""May 2, 2013""},{""Gross"":""$5,720,784"",""Market"":""Netherlands"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$5,330,071"",""Market"":""Norway"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$4,252,929"",""Market"":""Poland"",""Release Date"":""May 9, 2013""},{""Gross"":""$1,673,680"",""Market"":""Portugal"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$123,278"",""Market"":""Serbia and Montenegro"",""Release Date"":""May 2, 2013""},{""Gross"":""$502,989"",""Market"":""Slovakia"",""Release Date"":""May 2, 2013""},{""Gross"":""$178,149"",""Market"":""Slovenia"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$3,188,171"",""Market"":""South Africa"",""Release Date"":""May 1, 2013""},{""Gross"":""$13,049,065"",""Market"":""Spain"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$5,500,507"",""Market"":""Sweden"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$4,509,262"",""Market"":""Türkiye"",""Release Date"":""May 3, 2013""},{""Gross"":""$3,290,686"",""Market"":""Ukraine"",""Release Date"":""May 2, 2013""},{""Gross"":""$5,725,369"",""Market"":""United Arab Emirates"",""Release Date"":""May 2, 2013""},{""Gross"":""$57,074,453"",""Market"":""United Kingdom"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$13,556,234"",""Market"":""Argentina"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$1,444,620"",""Market"":""Bolivia"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$47,874,596"",""Market"":""Brazil"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$7,848,244"",""Market"":""Chile"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$5,870,418"",""Market"":""Colombia"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$4,534,301"",""Market"":""Ecuador"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$48,566,365"",""Market"":""Mexico"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$5,794,748"",""Market"":""Peru"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$507,296"",""Market"":""Uruguay"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$12,442,756"",""Market"":""Venezuela"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$36,164,486"",""Market"":""Australia"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$13,705,128"",""Market"":""Hong Kong"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$12,209,244"",""Market"":""India"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$15,308,150"",""Market"":""Indonesia"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$25,185,661"",""Market"":""Japan"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$13,909,003"",""Market"":""Malaysia"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$5,226,081"",""Market"":""New Zealand"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$14,949,472"",""Market"":""Philippines"",""Release Date"":""Apr 24, 2013""},{""Gross"":""$44,220,462"",""Market"":""Russia/CIS"",""Release Date"":""May 2, 2013""},{""Gross"":""$10,210,551"",""Market"":""Singapore"",""Release Date"":""Apr 26, 2013""},{""Gross"":""$64,211,513"",""Market"":""South Korea"",""Release Date"":""Apr 25, 2013""},{""Gross"":""$8,866,802"",""Market"":""Thailand"",""Release Date"":""May 1, 2013""},{""Gross"":""$121,200,000"",""Market"":""China"",""Release Date"":""May 1, 2013""}]"	"[""Action"",""Adventure"",""Sci-Fi""]"
3	Despicable Me 2	$970,766,005	/releasegroup/gr3123335685/?ref_=bo_ydw_table_3	"[{""Gross"":""$368,065,385"",""Market"":""Domestic"",""Release Date"":""Jul 3, 2013""},{""Gross"":""$4,501,857"",""Market"":""Austria"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$5,186,485"",""Market"":""Belgium"",""Release Date"":""Jun 26, 2013""},{""Gross"":""$713,955"",""Market"":""Bulgaria"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$351,252"",""Market"":""Croatia"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$1,775,870"",""Market"":""Czech Republic"",""Release Date"":""Jul 3, 2013""},{""Gross"":""$3,341,768"",""Market"":""Denmark"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$65,290"",""Market"":""East Africa"",""Release Date"":""Jul 12, 2013""},{""Gross"":""$162,281"",""Market"":""Egypt"",""Release Date"":""Sep 11, 2013""},{""Gross"":""$3,209,193"",""Market"":""Finland"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$40,876,376"",""Market"":""France"",""Release Date"":""Jun 26, 2013""},{""Gross"":""$38,318,983"",""Market"":""Germany"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$1,825,257"",""Market"":""Greece"",""Release Date"":""Oct 10, 2013""},{""Gross"":""$1,832,078"",""Market"":""Hungary"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$305,639"",""Market"":""Iceland"",""Release Date"":""Sep 13, 2013""},{""Gross"":""$2,995,930"",""Market"":""Israel"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$21,587,196"",""Market"":""Italy"",""Release Date"":""Oct 10, 2013""},{""Gross"":""$806,965"",""Market"":""Lebanon"",""Release Date"":""Aug 1, 2013""},{""Gross"":""$659,636"",""Market"":""Lithuania"",""Release Date"":""Jul 13, 2013""},{""Gross"":""$10,669,906"",""Market"":""Netherlands"",""Release Date"":""Jun 26, 2013""},{""Gross"":""$39,649"",""Market"":""Nigeria"",""Release Date"":""Jul 12, 2013""},{""Gross"":""$4,064,797"",""Market"":""Norway"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$3,142,004"",""Market"":""Poland"",""Release Date"":""Jul 12, 2013""},{""Gross"":""$1,694,745"",""Market"":""Portugal"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$197,634"",""Market"":""Serbia and Montenegro"",""Release Date"":""Oct 3, 2013""},{""Gross"":""$778,817"",""Market"":""Slovakia"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$437,596"",""Market"":""Slovenia"",""Release Date"":""Oct 3, 2013""},{""Gross"":""$4,038,949"",""Market"":""South Africa"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$17,553,152"",""Market"":""Spain"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$6,000,041"",""Market"":""Sweden"",""Release Date"":""Jun 28, 2013""},{""Gross"":""$3,923,958"",""Market"":""Türkiye"",""Release Date"":""Oct 4, 2013""},{""Gross"":""$1,983,331"",""Market"":""Ukraine"",""Release Date"":""Jul 11, 2013""},{""Gross"":""$3,091,366"",""Market"":""United Arab Emirates"",""Release Date"":""Aug 8, 2013""},{""Gross"":""$72,278,042"",""Market"":""United Kingdom"",""Release Date"":""Jun 28, 2013""},{""Gross"":""$2,830,466"",""Market"":""Argentina"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$983,032"",""Market"":""Bolivia"",""Release Date"":""Jul 3, 2013""},{""Gross"":""$35,538,035"",""Market"":""Brazil"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$5,164,930"",""Market"":""Chile"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$185"",""Market"":""Colombia"",""Release Date"":""Apr 27, 2024""},{""Gross"":""$1,625,541"",""Market"":""Ecuador"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$47,702,364"",""Market"":""Mexico"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$4,102,065"",""Market"":""Peru"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$1,005,997"",""Market"":""Uruguay"",""Release Date"":""Jul 1, 2013""},{""Gross"":""$10,935,072"",""Market"":""Venezuela"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$32,712,318"",""Market"":""Australia"",""Release Date"":""Jun 20, 2013""},{""Gross"":""$4,202,701"",""Market"":""Hong Kong"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$891,916"",""Market"":""India"",""Release Date"":""Jul 5, 2013""},{""Gross"":""$23,984,758"",""Market"":""Japan"",""Release Date"":""Sep 21, 2013""},{""Gross"":""$4,880,635"",""Market"":""Malaysia"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$5,515,429"",""Market"":""New Zealand"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$5,327,332"",""Market"":""Philippines"",""Release Date"":""Jul 3, 2013""},{""Gross"":""$35,110,025"",""Market"":""Russia/CIS"",""Release Date"":""Aug 15, 2013""},{""Gross"":""$5,650,376"",""Market"":""Singapore"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$6,109,051"",""Market"":""South Korea"",""Release Date"":""Sep 12, 2013""},{""Gross"":""$2,311,710"",""Market"":""Thailand"",""Release Date"":""Jul 4, 2013""},{""Gross"":""$52,980,000"",""Market"":""China"",""Release Date"":""Jan 10, 2014""}]"	"[""Adventure"",""Animation"",""Comedy"",""Crime"",""Family"",""Sci-Fi""]"
4	The Hobbit: The Desolation of Smaug	$958,366,855	/releasegroup/gr1101746693/?ref_=bo_ydw_table_4	"[{""Gross"":""$258,366,855"",""Market"":""Domestic"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$8,573,280"",""Market"":""Austria"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$8,614,032"",""Market"":""Belgium"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$1,441,312"",""Market"":""Bulgaria"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$1,434,769"",""Market"":""Croatia"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$4,578,821"",""Market"":""Czech Republic"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$12,292,692"",""Market"":""Denmark"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$215,442"",""Market"":""East Africa"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$473,939"",""Market"":""Egypt"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$6,905,914"",""Market"":""Finland"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$44,723,924"",""Market"":""France"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$88,076,370"",""Market"":""Germany"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$3,981,305"",""Market"":""Greece"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$2,421,573"",""Market"":""Hungary"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$791,080"",""Market"":""Iceland"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$2,061,767"",""Market"":""Israel"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$17,305,657"",""Market"":""Italy"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$484,274"",""Market"":""Lebanon"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$16,286,314"",""Market"":""Netherlands"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$11,371,258"",""Market"":""Norway"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$12,908,529"",""Market"":""Poland"",""Release Date"":""Dec 27, 2013""},{""Gross"":""$2,490,047"",""Market"":""Portugal"",""Release Date"":""Dec 12, 2013""},{""Gross"":"""",""Market"":""Romania""},{""Gross"":""$639,986"",""Market"":""Serbia and Montenegro"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$1,164,616"",""Market"":""Slovakia"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$693,538"",""Market"":""Slovenia"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$1,841,586"",""Market"":""South Africa"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$23,551,615"",""Market"":""Spain"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$20,532,539"",""Market"":""Sweden"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$6,918,739"",""Market"":""Türkiye"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$4,788,551"",""Market"":""Ukraine"",""Release Date"":""Dec 18, 2013""},{""Gross"":""$2,706,715"",""Market"":""United Arab Emirates"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$70,275,514"",""Market"":""United Kingdom"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$5,158,520"",""Market"":""Argentina"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$926,306"",""Market"":""Bolivia"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$17,821,725"",""Market"":""Brazil"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$3,663,776"",""Market"":""Chile"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$4,713,891"",""Market"":""Colombia"",""Release Date"":""Dec 20, 2013""},{""Gross"":""$1,465,574"",""Market"":""Ecuador"",""Release Date"":""Dec 20, 2013""},{""Gross"":""$18,394,490"",""Market"":""Mexico"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$2,509,097"",""Market"":""Peru"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$226,579"",""Market"":""Uruguay"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$3,089,425"",""Market"":""Venezuela"",""Release Date"":""Dec 27, 2013""},{""Gross"":""$34,565,817"",""Market"":""Australia"",""Release Date"":""Dec 26, 2013""},{""Gross"":""$4,081,279"",""Market"":""Hong Kong"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$1,826,729"",""Market"":""India"",""Release Date"":""Dec 13, 2013""},{""Gross"":""$13,655,556"",""Market"":""Japan"",""Release Date"":""Feb 28, 2014""},{""Gross"":""$5,383,458"",""Market"":""Malaysia"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$6,156,220"",""Market"":""New Zealand"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$3,567,068"",""Market"":""Philippines"",""Release Date"":""Dec 11, 2013""},{""Gross"":""$45,032,050"",""Market"":""Russia/CIS"",""Release Date"":""Dec 19, 2013""},{""Gross"":""$4,176,530"",""Market"":""Singapore"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$16,392,050"",""Market"":""South Korea"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$3,188,861"",""Market"":""Thailand"",""Release Date"":""Dec 12, 2013""},{""Gross"":""$74,730,000"",""Market"":""China"",""Release Date"":""Feb 21, 2014""}]"	"[""Adventure"",""Drama"",""Fantasy""]"
5	The Hunger Games: Catching Fire	$865,011,746	/releasegroup/gr150950405/?ref_=bo_ydw_table_5	"[{""Gross"":""$424,668,047"",""Market"":""Domestic"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$4,300,510"",""Market"":""Austria"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$7,638,468"",""Market"":""Belgium"",""Release Date"":""Nov 27, 2013""},{""Gross"":""$660,827"",""Market"":""Bulgaria"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$302,745"",""Market"":""Croatia"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$919,662"",""Market"":""Czech Republic"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$6,337,154"",""Market"":""Denmark"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$101,187"",""Market"":""East Africa"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$3,191,978"",""Market"":""Finland"",""Release Date"":""Nov 20, 2013""},{""Gross"":""$29,672,593"",""Market"":""France"",""Release Date"":""Nov 27, 2013""},{""Gross"":""$43,428,464"",""Market"":""Germany"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$35,629"",""Market"":""Ghana"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$730,476"",""Market"":""Greece"",""Release Date"":""Nov 27, 2013""},{""Gross"":""$1,054,785"",""Market"":""Hungary"",""Release Date"":""Nov 24, 2013""},{""Gross"":""$377,587"",""Market"":""Iceland"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$3,739,694"",""Market"":""Israel"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$11,032,504"",""Market"":""Italy"",""Release Date"":""Nov 27, 2013""},{""Gross"":""$390,166"",""Market"":""Lebanon"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$8,845,950"",""Market"":""Netherlands"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$194,450"",""Market"":""Nigeria"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$5,619,053"",""Market"":""Norway"",""Release Date"":""Nov 20, 2013""},{""Gross"":""$4,018,813"",""Market"":""Poland"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$1,497,339"",""Market"":""Portugal"",""Release Date"":""Nov 28, 2013""},{""Gross"":""$69,049"",""Market"":""Serbia and Montenegro"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$363,109"",""Market"":""Slovakia"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$245,568"",""Market"":""Slovenia"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$1,718,297"",""Market"":""South Africa"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$15,174,823"",""Market"":""Spain"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$10,982,878"",""Market"":""Sweden"",""Release Date"":""Nov 20, 2013""},{""Gross"":""$3,951,498"",""Market"":""Türkiye"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$1,914,837"",""Market"":""Ukraine"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$2,801,046"",""Market"":""United Arab Emirates"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$55,501,664"",""Market"":""United Kingdom"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$4,976,163"",""Market"":""Argentina"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$382,406"",""Market"":""Bolivia"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$17,291,146"",""Market"":""Brazil"",""Release Date"":""Nov 15, 2013""},{""Gross"":""$2,868,078"",""Market"":""Chile"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$3,919,810"",""Market"":""Colombia"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$1,036,612"",""Market"":""Ecuador"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$25,157,484"",""Market"":""Mexico"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$2,376,477"",""Market"":""Peru"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$363,167"",""Market"":""Uruguay"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$4,049,230"",""Market"":""Venezuela"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$25,094,733"",""Market"":""Australia""},{""Gross"":""$3,533,717"",""Market"":""Hong Kong"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$1,749,023"",""Market"":""Japan"",""Release Date"":""Dec 27, 2013""},{""Gross"":""$3,663,266"",""Market"":""Malaysia"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$4,132,877"",""Market"":""New Zealand"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$5,838,664"",""Market"":""Philippines"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$23,244,105"",""Market"":""Russia/CIS"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$4,798,663"",""Market"":""Singapore"",""Release Date"":""Nov 22, 2013""},{""Gross"":""$7,347,573"",""Market"":""South Korea"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$3,327,030"",""Market"":""Thailand"",""Release Date"":""Nov 21, 2013""},{""Gross"":""$27,920,000"",""Market"":""China"",""Release Date"":""Nov 21, 2013""}]"	"[""Action"",""Adventure"",""Sci-Fi"",""Thriller""]"
